carbon_dioxide (ppm);carbon_monoxide (ug/m3);nitrogen_dioxide (ug/m3);ozone (ug/m3);pm_10 (ug/m3);pm_2_5 (ug/m3);timestamp;latitude;longitude;device name
404;308;33;97;13;8;2023-04-28T02:30:00.000Z;;;
400;294;30;98;13;8;2023-04-28T02:45:00.000Z;;;
391;286;30;99;11;7;2023-04-28T03:00:00.000Z;;;
391;281;27;101;11;6;2023-04-28T03:15:00.000Z;;;
390;271;26;98;10;6;2023-04-28T03:30:00.000Z;;;
403;266;28;94;11;6;2023-04-28T03:45:00.000Z;;;
402;284;32;87;11;6;2023-04-28T04:00:00.000Z;;;
399;281;33;91;12;7;2023-04-28T04:15:00.000Z;;;
406;289;34;88;12;7;2023-04-28T04:30:00.000Z;;;
405;343;32;76;12;7;2023-04-28T04:45:00.000Z;;;
400;335;27;89;11;6;2023-04-28T05:15:00.000Z;;;
398;355;27;86;10;6;2023-04-28T05:30:00.000Z;;;
413;1083;32;73;13;7;2023-04-28T05:45:00.000Z;;;
402;272;29;88;11;7;2023-04-28T05:00:00.000Z;;;
400;1130;39;66;12;7;2023-04-28T06:00:00.000Z;;;
418;392;40;71;12;7;2023-04-28T06:15:00.000Z;;;
418;381;42;73;14;8;2023-04-28T06:30:00.000Z;;;
423;368;51;61;14;8;2023-04-28T06:45:00.000Z;;;
417;445;58;52;14;8;2023-04-28T07:00:00.000Z;;;
412;450;58;49;15;9;2023-04-28T07:15:00.000Z;;;
427;631;69;40;22;12;2023-04-28T07:45:00.000Z;;;
435;958;69;40;21;10;2023-04-28T08:00:00.000Z;;;
424;1560;61;39;22;11;2023-04-28T08:15:00.000Z;;;
418;1114;43;48;22;11;2023-04-28T08:30:00.000Z;;;
418;726;46;55;21;11;2023-04-28T08:45:00.000Z;;;
415;613;51;55;19;11;2023-04-28T09:00:00.000Z;;;
408;648;41;61;16;9;2023-04-28T09:15:00.000Z;;;
415;963;45;55;18;10;2023-04-28T09:30:00.000Z;;;
409;489;47;61;16;9;2023-04-28T09:45:00.000Z;;;
406;610;41;63;17;10;2023-04-28T10:00:00.000Z;;;
410;518;44;62;18;10;2023-04-28T10:15:00.000Z;;;
399;415;39;67;17;10;2023-04-28T10:30:00.000Z;;;
398;465;43;66;16;10;2023-04-28T10:45:00.000Z;;;
388;392;40;70;16;9;2023-04-28T11:00:00.000Z;;;
385;344;50;72;15;9;2023-04-28T11:15:00.000Z;;;
390;422;54;71;16;9;2023-04-28T11:30:00.000Z;;;
393;419;54;72;14;8;2023-04-28T11:45:00.000Z;;;
391;408;55;73;14;8;2023-04-28T12:00:00.000Z;;;
386;476;55;75;14;8;2023-04-28T12:15:00.000Z;;;
386;378;58;72;13;7;2023-04-28T12:30:00.000Z;;;
375;349;53;76;12;7;2023-04-28T12:45:00.000Z;;;
372;374;65;67;11;7;2023-04-28T13:00:00.000Z;;;
373;346;54;71;12;7;2023-04-28T13:15:00.000Z;;;
374;356;56;69;12;6;2023-04-28T13:30:00.000Z;;;
379;341;56;66;14;7;2023-04-28T13:45:00.000Z;;;
373;553;58;65;15;7;2023-04-28T14:00:00.000Z;;;
380;644;73;52;15;7;2023-04-28T14:15:00.000Z;;;
369;491;59;58;10;5;2023-04-28T14:30:00.000Z;;;
369;476;50;63;11;5;2023-04-28T14:45:00.000Z;;;
366;390;43;66;13;6;2023-04-28T15:00:00.000Z;;;
372;393;38;68;12;6;2023-04-28T15:15:00.000Z;;;
385;423;42;64;13;6;2023-04-28T15:30:00.000Z;;;
371;402;55;63;12;6;2023-04-28T15:45:00.000Z;;;
372;276;32;79;10;5;2023-04-28T16:00:00.000Z;;;
365;309;37;75;13;6;2023-04-28T16:15:00.000Z;;;
364;219;38;80;7;3;2023-04-28T16:30:00.000Z;;;
365;271;46;77;7;3;2023-04-28T16:45:00.000Z;;;
368;210;40;83;6;3;2023-04-28T17:00:00.000Z;;;
363;248;45;78;6;3;2023-04-28T17:15:00.000Z;;;
363;230;46;75;6;3;2023-04-28T17:30:00.000Z;;;
363;229;47;76;7;3;2023-04-28T17:45:00.000Z;;;
364;238;51;73;7;3;2023-04-28T18:00:00.000Z;;;
363;219;44;73;7;3;2023-04-28T18:15:00.000Z;;;
363;254;43;68;9;4;2023-04-28T18:30:00.000Z;;;
364;352;42;67;7;3;2023-04-28T18:45:00.000Z;;;
367;274;42;65;8;4;2023-04-28T19:00:00.000Z;;;
367;260;43;65;9;4;2023-04-28T19:15:00.000Z;;;
366;233;46;66;8;4;2023-04-28T19:30:00.000Z;;;
366;239;48;66;9;5;2023-04-28T19:45:00.000Z;;;
366;199;43;70;7;4;2023-04-28T20:00:00.000Z;;;
369;224;45;66;6;3;2023-04-28T20:15:00.000Z;;;
372;286;43;66;7;4;2023-04-28T20:30:00.000Z;;;
371;246;44;63;6;3;2023-04-28T20:45:00.000Z;;;
371;219;39;69;4;2;2023-04-28T21:00:00.000Z;;;
369;220;38;71;4;2;2023-04-28T21:15:00.000Z;;;
370;213;40;71;3;2;2023-04-28T21:30:00.000Z;;;
370;217;40;72;3;2;2023-04-28T21:45:00.000Z;;;
371;184;38;74;3;1;2023-04-28T22:00:00.000Z;;;
372;183;38;73;3;2;2023-04-28T22:15:00.000Z;;;
374;199;42;69;4;2;2023-04-28T22:30:00.000Z;;;
375;225;42;67;3;2;2023-04-28T22:45:00.000Z;;;
381;315;46;58;4;2;2023-04-28T23:00:00.000Z;;;
381;245;45;60;4;2;2023-04-28T23:15:00.000Z;;;
386;273;47;62;7;3;2023-04-28T23:30:00.000Z;;;
384;302;48;61;8;4;2023-04-28T23:45:00.000Z;;;
383;350;47;59;8;4;2023-04-29T00:00:00.000Z;;;
382;274;46;63;9;5;2023-04-29T00:15:00.000Z;;;
384;300;45;61;14;8;2023-04-29T00:30:00.000Z;;;
383;268;47;61;14;8;2023-04-29T00:45:00.000Z;;;
380;255;43;62;17;10;2023-04-29T01:00:00.000Z;;;
382;285;43;60;17;10;2023-04-29T01:15:00.000Z;;;
387;286;38;56;17;11;2023-04-29T01:30:00.000Z;;;
388;265;37;55;20;12;2023-04-29T01:45:00.000Z;;;
383;228;35;57;17;11;2023-04-29T02:00:00.000Z;;;
389;221;37;54;15;10;2023-04-29T02:15:00.000Z;;;
382;235;32;54;12;8;2023-04-29T02:30:00.000Z;;;
383;216;28;56;11;7;2023-04-29T02:45:00.000Z;;;
383;181;29;55;11;8;2023-04-29T03:00:00.000Z;;;
386;200;29;54;14;9;2023-04-29T03:15:00.000Z;;;
384;221;28;52;13;9;2023-04-29T03:30:00.000Z;;;
383;176;32;54;13;9;2023-04-29T03:45:00.000Z;;;
384;174;29;55;12;8;2023-04-29T04:00:00.000Z;;;
385;226;27;56;7;5;2023-04-29T06:30:00.000Z;;;
384;268;28;56;8;5;2023-04-29T06:45:00.000Z;;;
387;285;31;53;8;5;2023-04-29T07:00:00.000Z;;;
405;679;31;50;12;7;2023-04-29T07:15:00.000Z;;;
395;527;34;52;11;6;2023-04-29T07:30:00.000Z;;;
395;527;34;52;11;6;2023-04-29T07:30:00.000Z;;;
412;326;30;58;9;5;2023-04-29T07:45:00.000Z;;;
412;326;30;58;9;5;2023-04-29T07:45:00.000Z;;;
387;205;33;62;7;4;2023-04-29T08:00:00.000Z;;;
387;205;33;62;7;4;2023-04-29T08:00:00.000Z;;;
408;547;41;56;10;5;2023-04-29T08:15:00.000Z;;;
392;550;44;54;8;4;2023-04-29T08:30:00.000Z;;;
401;518;45;54;14;6;2023-04-29T08:45:00.000Z;;;
395;623;53;48;10;5;2023-04-29T09:00:00.000Z;;;
389;469;43;58;9;4;2023-04-29T09:15:00.000Z;;;
387;650;46;53;10;6;2023-04-29T09:30:00.000Z;;;
395;777;47;50;12;6;2023-04-29T09:45:00.000Z;;;
397;738;46;51;10;5;2023-04-29T10:00:00.000Z;;;
393;432;49;56;12;7;2023-04-29T10:15:00.000Z;;;
394;547;53;50;11;6;2023-04-29T10:30:00.000Z;;;
397;614;53;49;11;5;2023-04-29T10:45:00.000Z;;;
413;669;49;53;17;7;2023-04-29T11:00:00.000Z;;;
389;674;49;54;9;4;2023-04-29T11:15:00.000Z;;;
409;543;53;51;18;8;2023-04-29T11:30:00.000Z;;;
402;793;59;45;18;8;2023-04-29T11:45:00.000Z;;;
394;558;55;50;13;6;2023-04-29T12:00:00.000Z;;;
384;556;49;55;12;5;2023-04-29T12:15:00.000Z;;;
385;828;57;46;11;5;2023-04-29T12:30:00.000Z;;;
381;533;46;55;10;5;2023-04-29T12:45:00.000Z;;;
377;414;48;56;9;5;2023-04-29T13:00:00.000Z;;;
390;604;52;48;12;6;2023-04-29T13:15:00.000Z;;;
372;1486;48;54;7;3;2023-04-29T13:30:00.000Z;;;
371;387;42;65;9;5;2023-04-29T13:45:00.000Z;;;
376;916;45;56;9;5;2023-04-29T14:00:00.000Z;;;
368;388;41;67;7;4;2023-04-29T14:15:00.000Z;;;
368;362;39;69;7;4;2023-04-29T14:30:00.000Z;;;
367;660;42;65;7;4;2023-04-29T14:45:00.000Z;;;
367;441;40;68;5;3;2023-04-29T15:00:00.000Z;;;
367;441;40;68;5;3;2023-04-29T15:00:00.000Z;;;
375;435;39;69;7;4;2023-04-29T15:15:00.000Z;;;
375;435;39;69;7;4;2023-04-29T15:15:00.000Z;;;
366;314;35;75;4;2;2023-04-29T15:30:00.000Z;;;
369;357;35;74;5;3;2023-04-29T15:45:00.000Z;;;
367;238;24;79;3;2;2023-04-29T16:00:00.000Z;;;
368;254;24;76;4;2;2023-04-29T16:15:00.000Z;;;
365;263;28;74;3;2;2023-04-29T16:30:00.000Z;;;
366;220;30;78;4;2;2023-04-29T16:45:00.000Z;;;
364;234;33;75;4;2;2023-04-29T17:00:00.000Z;;;
368;218;35;77;6;3;2023-04-29T17:15:00.000Z;;;
368;266;37;76;4;2;2023-04-29T17:30:00.000Z;;;
368;266;37;76;4;2;2023-04-29T17:30:00.000Z;;;
369;220;40;77;5;3;2023-04-29T17:45:00.000Z;;;
367;218;41;79;6;3;2023-04-29T18:00:00.000Z;;;
368;303;46;77;6;3;2023-04-29T18:15:00.000Z;;;
368;233;44;78;6;3;2023-04-29T18:30:00.000Z;;;
367;212;41;81;6;3;2023-04-29T18:45:00.000Z;;;
368;234;44;77;6;3;2023-04-29T19:00:00.000Z;;;
372;271;44;75;5;3;2023-04-29T19:15:00.000Z;;;
374;263;45;72;5;3;2023-04-29T19:30:00.000Z;;;
378;295;44;69;6;3;2023-04-29T19:45:00.000Z;;;
374;240;38;76;8;5;2023-04-29T20:00:00.000Z;;;
381;456;41;71;15;8;2023-04-29T20:15:00.000Z;;;
382;715;46;64;16;9;2023-04-29T20:30:00.000Z;;;
379;291;40;73;19;12;2023-04-29T20:45:00.000Z;;;
378;256;39;74;19;13;2023-04-29T21:00:00.000Z;;;
378;330;42;70;19;12;2023-04-29T21:15:00.000Z;;;
380;456;42;66;18;11;2023-04-29T21:30:00.000Z;;;
380;330;43;68;17;11;2023-04-29T21:45:00.000Z;;;
380;330;43;68;17;11;2023-04-29T21:45:00.000Z;;;
379;278;37;71;11;7;2023-04-29T22:15:00.000Z;;;
378;271;34;73;8;5;2023-04-29T22:30:00.000Z;;;
380;242;33;73;8;5;2023-04-29T22:45:00.000Z;;;
383;364;44;64;15;9;2023-04-29T22:00:00.000Z;;;
379;247;34;71;8;5;2023-04-29T23:00:00.000Z;;;
381;280;36;67;9;5;2023-04-29T23:15:00.000Z;;;
382;256;36;67;9;6;2023-04-29T23:30:00.000Z;;;
380;283;37;66;10;6;2023-04-29T23:45:00.000Z;;;
381;203;35;65;10;6;2023-04-30T00:00:00.000Z;;;
380;164;33;69;9;6;2023-04-30T00:15:00.000Z;;;
379;170;31;70;9;5;2023-04-30T00:30:00.000Z;;;
379;170;31;70;9;5;2023-04-30T00:30:00.000Z;;;
382;164;31;68;9;6;2023-04-30T00:45:00.000Z;;;
390;189;31;63;8;5;2023-04-30T01:00:00.000Z;;;
394;146;24;56;8;5;2023-04-30T01:15:00.000Z;;;
388;147;24;59;6;4;2023-04-30T01:30:00.000Z;;;
390;145;21;61;6;4;2023-04-30T01:45:00.000Z;;;
380;136;18;70;5;3;2023-04-30T02:15:00.000Z;;;
382;155;20;64;5;3;2023-04-30T02:30:00.000Z;;;
384;140;17;66;5;3;2023-04-30T02:45:00.000Z;;;
381;144;20;68;5;3;2023-04-30T02:00:00.000Z;;;
382;132;19;63;5;3;2023-04-30T03:00:00.000Z;;;
386;126;17;63;5;3;2023-04-30T03:15:00.000Z;;;
391;118;16;61;5;3;2023-04-30T03:30:00.000Z;;;
380;121;16;67;4;2;2023-04-30T03:45:00.000Z;;;
379;140;17;69;4;2;2023-04-30T04:00:00.000Z;;;
383;135;18;68;4;2;2023-04-30T04:15:00.000Z;;;
384;152;19;66;5;3;2023-04-30T04:30:00.000Z;;;
383;145;18;64;5;3;2023-04-30T04:45:00.000Z;;;
385;131;17;62;5;3;2023-04-30T05:00:00.000Z;;;
380;137;18;63;4;2;2023-04-30T05:15:00.000Z;;;
380;158;19;66;6;4;2023-04-30T05:30:00.000Z;;;
390;160;23;56;5;3;2023-04-30T05:45:00.000Z;;;
385;158;24;59;6;3;2023-04-30T06:00:00.000Z;;;
387;148;19;60;4;3;2023-04-30T06:15:00.000Z;;;
390;144;18;59;5;3;2023-04-30T06:30:00.000Z;;;
384;153;22;63;6;4;2023-04-30T06:45:00.000Z;;;
377;168;24;68;5;3;2023-04-30T07:00:00.000Z;;;
379;160;24;72;5;3;2023-04-30T07:15:00.000Z;;;
377;148;30;69;5;3;2023-04-30T07:30:00.000Z;;;
380;157;33;68;4;2;2023-04-30T07:45:00.000Z;;;
380;159;33;68;4;2;2023-04-30T08:00:00.000Z;;;
380;182;38;67;4;2;2023-04-30T08:15:00.000Z;;;
376;176;36;73;3;2;2023-04-30T08:30:00.000Z;;;
377;179;40;71;4;2;2023-04-30T08:45:00.000Z;;;
379;163;42;67;5;3;2023-04-30T09:00:00.000Z;;;
379;184;44;65;5;3;2023-04-30T09:15:00.000Z;;;
376;208;42;65;6;3;2023-04-30T09:30:00.000Z;;;
377;311;44;61;6;4;2023-04-30T09:45:00.000Z;;;
370;339;45;63;6;3;2023-04-30T10:00:00.000Z;;;
370;195;37;71;7;3;2023-04-30T10:15:00.000Z;;;
363;191;38;73;5;3;2023-04-30T10:30:00.000Z;;;
363;164;34;76;4;2;2023-04-30T10:45:00.000Z;;;
363;155;33;77;4;2;2023-04-30T11:00:00.000Z;;;
361;172;30;76;4;2;2023-04-30T11:15:00.000Z;;;
359;144;30;79;4;2;2023-04-30T11:30:00.000Z;;;
358;145;28;81;3;2;2023-04-30T11:45:00.000Z;;;
357;143;25;82;3;2;2023-04-30T12:00:00.000Z;;;
354;143;24;82;3;2;2023-04-30T12:15:00.000Z;;;
353;132;18;85;3;2;2023-04-30T12:30:00.000Z;;;
354;125;17;87;3;2;2023-04-30T12:45:00.000Z;;;
355;122;25;87;4;2;2023-04-30T13:00:00.000Z;;;
355;134;21;88;3;2;2023-04-30T13:15:00.000Z;;;
354;149;27;87;4;2;2023-04-30T13:30:00.000Z;;;
354;122;22;91;3;2;2023-04-30T13:45:00.000Z;;;
355;131;25;91;4;2;2023-04-30T14:00:00.000Z;;;
355;132;29;91;4;2;2023-04-30T14:15:00.000Z;;;
355;132;29;91;4;2;2023-04-30T14:15:00.000Z;;;
355;127;25;92;4;2;2023-04-30T14:30:00.000Z;;;
354;128;27;92;3;2;2023-04-30T14:45:00.000Z;;;
357;127;27;93;4;2;2023-04-30T15:00:00.000Z;;;
353;135;29;93;4;2;2023-04-30T15:15:00.000Z;;;
353;136;24;96;3;2;2023-04-30T15:30:00.000Z;;;
352;132;25;96;4;2;2023-04-30T15:45:00.000Z;;;
352;124;22;97;4;2;2023-04-30T16:00:00.000Z;;;
354;137;36;94;4;2;2023-04-30T16:15:00.000Z;;;
354;166;43;91;4;2;2023-04-30T16:30:00.000Z;;;
354;183;41;91;5;3;2023-04-30T16:45:00.000Z;;;
353;180;40;90;4;2;2023-04-30T17:00:00.000Z;;;
353;167;38;93;4;2;2023-04-30T17:15:00.000Z;;;
354;166;39;94;5;2;2023-04-30T17:30:00.000Z;;;
355;173;41;93;5;3;2023-04-30T17:45:00.000Z;;;
354;174;39;98;6;3;2023-04-30T18:00:00.000Z;;;
353;178;39;98;6;3;2023-04-30T18:15:00.000Z;;;
353;180;42;99;7;4;2023-04-30T18:30:00.000Z;;;
354;193;51;102;8;5;2023-04-30T18:45:00.000Z;;;
357;197;53;103;9;5;2023-04-30T19:00:00.000Z;;;
357;197;53;103;9;5;2023-04-30T19:00:00.000Z;;;
354;201;52;100;8;5;2023-04-30T19:15:00.000Z;;;
356;204;53;97;8;5;2023-04-30T19:30:00.000Z;;;
357;204;51;96;7;4;2023-04-30T19:45:00.000Z;;;
358;196;48;96;7;4;2023-04-30T20:00:00.000Z;;;
359;193;47;94;6;4;2023-04-30T20:15:00.000Z;;;
360;196;47;93;7;4;2023-04-30T20:30:00.000Z;;;
366;226;51;85;10;6;2023-04-30T20:45:00.000Z;;;
363;283;48;85;7;4;2023-04-30T21:00:00.000Z;;;
372;340;58;70;9;5;2023-04-30T21:15:00.000Z;;;
365;257;46;84;7;4;2023-04-30T21:30:00.000Z;;;
366;226;41;86;6;3;2023-04-30T21:45:00.000Z;;;
368;202;41;84;6;3;2023-04-30T22:00:00.000Z;;;
377;329;56;65;8;4;2023-04-30T22:15:00.000Z;;;
389;471;58;58;10;5;2023-04-30T22:30:00.000Z;;;
371;465;46;67;6;3;2023-04-30T22:45:00.000Z;;;
382;432;44;68;7;4;2023-04-30T23:00:00.000Z;;;
376;319;39;77;7;4;2023-04-30T23:15:00.000Z;;;
369;321;40;76;6;3;2023-04-30T23:30:00.000Z;;;
375;229;40;75;6;4;2023-04-30T23:45:00.000Z;;;
372;317;39;72;6;3;2023-05-01T00:00:00.000Z;;;
379;428;37;67;7;4;2023-05-01T00:15:00.000Z;;;
375;275;34;76;6;3;2023-05-01T00:30:00.000Z;;;
373;261;33;77;6;3;2023-05-01T00:45:00.000Z;;;
377;402;35;66;7;3;2023-05-01T01:00:00.000Z;;;
374;269;31;72;6;3;2023-05-01T01:15:00.000Z;;;
387;274;34;64;6;4;2023-05-01T01:30:00.000Z;;;
391;200;31;62;7;4;2023-05-01T01:45:00.000Z;;;
380;193;29;69;6;4;2023-05-01T02:00:00.000Z;;;
380;191;25;73;6;4;2023-05-01T02:15:00.000Z;;;
388;216;28;71;9;5;2023-05-01T02:30:00.000Z;;;
388;216;28;71;9;5;2023-05-01T02:30:00.000Z;;;
391;195;25;61;6;4;2023-05-01T02:45:00.000Z;;;
388;187;26;61;6;3;2023-05-01T03:00:00.000Z;;;
376;175;21;69;6;3;2023-05-01T03:15:00.000Z;;;
376;175;21;69;6;3;2023-05-01T03:15:00.000Z;;;
374;185;23;69;6;4;2023-05-01T03:30:00.000Z;;;
376;210;20;67;7;4;2023-05-01T03:45:00.000Z;;;
387;190;30;59;7;4;2023-05-01T04:00:00.000Z;;;
388;181;24;61;7;4;2023-05-01T04:15:00.000Z;;;
389;179;23;59;7;4;2023-05-01T04:30:00.000Z;;;
389;188;21;57;7;4;2023-05-01T04:45:00.000Z;;;
383;177;19;65;7;4;2023-05-01T05:00:00.000Z;;;
381;174;20;67;7;4;2023-05-01T05:15:00.000Z;;;
380;172;23;65;8;4;2023-05-01T05:30:00.000Z;;;
380;190;24;62;8;5;2023-05-01T05:45:00.000Z;;;
387;195;26;59;8;5;2023-05-01T06:00:00.000Z;;;
379;283;30;61;7;4;2023-05-01T06:15:00.000Z;;;
372;193;36;68;9;5;2023-05-01T06:30:00.000Z;;;
367;198;38;72;8;5;2023-05-01T06:45:00.000Z;;;
359;187;40;73;6;4;2023-05-01T07:00:00.000Z;;;
355;185;38;77;5;3;2023-05-01T07:15:00.000Z;;;
356;194;36;76;5;3;2023-05-01T07:30:00.000Z;;;
357;190;39;73;6;3;2023-05-01T07:45:00.000Z;;;
352;192;46;66;7;4;2023-05-01T08:00:00.000Z;;;
351;184;40;71;6;4;2023-05-01T08:15:00.000Z;;;
355;200;45;68;7;4;2023-05-01T08:30:00.000Z;;;
357;240;47;68;7;4;2023-05-01T08:45:00.000Z;;;
357;224;44;72;8;4;2023-05-01T09:00:00.000Z;;;
357;199;38;80;7;4;2023-05-01T09:15:00.000Z;;;
356;178;34;82;5;3;2023-05-01T09:30:00.000Z;;;
355;175;31;84;5;3;2023-05-01T09:45:00.000Z;;;
353;173;33;85;5;3;2023-05-01T10:00:00.000Z;;;
354;168;32;86;5;3;2023-05-01T10:15:00.000Z;;;
354;168;30;88;5;3;2023-05-01T10:30:00.000Z;;;
353;172;30;89;5;2;2023-05-01T10:45:00.000Z;;;
351;204;28;86;4;2;2023-05-01T11:00:00.000Z;;;
352;205;29;89;5;2;2023-05-01T11:15:00.000Z;;;
349;207;29;89;6;3;2023-05-01T11:30:00.000Z;;;
357;253;35;86;7;3;2023-05-01T11:45:00.000Z;;;
350;161;26;95;6;3;2023-05-01T12:00:00.000Z;;;
356;331;34;85;8;4;2023-05-01T12:15:00.000Z;;;
354;281;37;85;9;5;2023-05-01T12:30:00.000Z;;;
349;188;23;98;6;3;2023-05-01T12:45:00.000Z;;;
351;252;32;90;6;3;2023-05-01T13:00:00.000Z;;;
353;206;32;96;8;5;2023-05-01T13:15:00.000Z;;;
351;237;26;95;6;3;2023-05-01T13:30:00.000Z;;;
349;196;24;101;6;3;2023-05-01T13:45:00.000Z;;;
351;230;34;94;7;3;2023-05-01T14:00:00.000Z;;;
349;197;27;99;5;3;2023-05-01T14:15:00.000Z;;;
351;193;26;97;6;3;2023-05-01T14:30:00.000Z;;;
351;193;26;97;6;3;2023-05-01T14:30:00.000Z;;;
352;190;22;96;6;3;2023-05-01T14:45:00.000Z;;;
352;190;22;96;6;3;2023-05-01T14:45:00.000Z;;;
347;193;20;94;4;2;2023-05-01T15:00:00.000Z;;;
351;189;25;93;9;3;2023-05-01T15:15:00.000Z;;;
348;206;20;90;6;3;2023-05-01T15:30:00.000Z;;;
348;150;25;100;5;2;2023-05-01T15:45:00.000Z;;;
346;156;40;106;6;3;2023-05-01T16:00:00.000Z;;;
348;238;79;104;9;5;2023-05-01T16:15:00.000Z;;;
348;244;73;105;9;5;2023-05-01T16:30:00.000Z;;;
348;240;66;108;9;5;2023-05-01T16:45:00.000Z;;;
349;228;60;108;8;5;2023-05-01T17:00:00.000Z;;;
348;237;65;101;8;5;2023-05-01T17:15:00.000Z;;;
349;233;64;108;9;5;2023-05-01T17:30:00.000Z;;;
352;238;64;108;9;6;2023-05-01T17:45:00.000Z;;;
351;234;61;110;10;6;2023-05-01T18:00:00.000Z;;;
349;239;62;106;10;6;2023-05-01T18:15:00.000Z;;;
350;245;58;105;9;5;2023-05-01T18:30:00.000Z;;;
352;232;47;100;7;4;2023-05-01T18:45:00.000Z;;;
351;216;42;97;7;4;2023-05-01T19:00:00.000Z;;;
350;210;46;98;7;4;2023-05-01T19:15:00.000Z;;;
349;205;42;99;6;4;2023-05-01T19:30:00.000Z;;;
349;200;38;96;6;3;2023-05-01T19:45:00.000Z;;;
349;197;40;97;7;4;2023-05-01T20:00:00.000Z;;;
349;194;40;97;14;9;2023-05-01T20:15:00.000Z;;;
353;217;47;91;8;4;2023-05-01T20:30:00.000Z;;;
357;345;53;71;7;4;2023-05-01T20:45:00.000Z;;;
363;277;57;72;7;4;2023-05-01T21:00:00.000Z;;;
359;255;49;81;8;4;2023-05-01T21:15:00.000Z;;;
358;276;50;82;8;4;2023-05-01T21:30:00.000Z;;;
357;232;49;90;8;4;2023-05-01T21:45:00.000Z;;;
363;336;54;82;9;5;2023-05-01T22:00:00.000Z;;;
363;340;55;82;9;5;2023-05-01T22:15:00.000Z;;;
373;294;63;73;9;5;2023-05-01T22:30:00.000Z;;;
371;361;72;57;10;5;2023-05-01T22:45:00.000Z;;;
369;312;61;72;8;5;2023-05-01T23:00:00.000Z;;;
365;273;49;88;9;5;2023-05-01T23:15:00.000Z;;;
365;245;50;88;9;5;2023-05-01T23:30:00.000Z;;;
379;297;57;71;9;5;2023-05-01T23:45:00.000Z;;;
380;303;62;63;11;6;2023-05-02T00:00:00.000Z;;;
394;344;61;54;10;6;2023-05-02T00:15:00.000Z;;;
402;300;54;54;10;6;2023-05-02T00:30:00.000Z;;;
392;290;48;59;10;6;2023-05-02T00:45:00.000Z;;;
372;258;44;78;9;5;2023-05-02T01:00:00.000Z;;;
365;303;42;86;9;5;2023-05-02T01:15:00.000Z;;;
364;213;39;93;9;6;2023-05-02T01:30:00.000Z;;;
365;214;38;94;9;5;2023-05-02T01:45:00.000Z;;;
369;230;40;90;9;5;2023-05-02T02:15:00.000Z;;;
375;210;38;83;9;5;2023-05-02T02:30:00.000Z;;;
368;203;37;88;9;5;2023-05-02T02:45:00.000Z;;;
366;246;40;89;9;5;2023-05-02T02:00:00.000Z;;;
370;219;38;88;9;5;2023-05-02T03:00:00.000Z;;;
369;198;37;88;9;5;2023-05-02T03:15:00.000Z;;;
379;194;35;85;9;5;2023-05-02T03:30:00.000Z;;;
371;194;36;90;9;5;2023-05-02T03:45:00.000Z;;;
369;202;36;90;9;5;2023-05-02T04:00:00.000Z;;;
363;201;36;92;10;6;2023-05-02T04:15:00.000Z;;;
364;194;38;96;9;5;2023-05-02T04:30:00.000Z;;;
369;196;38;94;9;6;2023-05-02T04:45:00.000Z;;;
366;214;39;99;9;5;2023-05-02T05:00:00.000Z;;;
359;204;38;101;9;5;2023-05-02T05:15:00.000Z;;;
362;193;37;101;9;5;2023-05-02T05:30:00.000Z;;;
363;188;34;97;8;4;2023-05-02T05:45:00.000Z;;;
363;182;31;94;7;4;2023-05-02T06:00:00.000Z;;;
362;185;30;90;7;4;2023-05-02T06:15:00.000Z;;;
358;183;30;88;7;3;2023-05-02T06:30:00.000Z;;;
353;184;30;86;7;4;2023-05-02T06:45:00.000Z;;;
354;207;32;84;8;4;2023-05-02T07:00:00.000Z;;;
351;193;35;83;7;4;2023-05-02T07:15:00.000Z;;;
351;191;36;82;10;4;2023-05-02T07:30:00.000Z;;;
351;222;41;79;9;4;2023-05-02T07:45:00.000Z;;;
346;238;38;82;11;5;2023-05-02T08:00:00.000Z;;;
349;208;39;82;15;6;2023-05-02T08:15:00.000Z;;;
347;216;43;82;13;5;2023-05-02T08:30:00.000Z;;;
346;186;37;89;7;3;2023-05-02T08:45:00.000Z;;;
346;175;36;91;7;3;2023-05-02T09:00:00.000Z;;;
344;167;39;93;7;3;2023-05-02T09:15:00.000Z;;;
342;173;35;95;6;3;2023-05-02T09:30:00.000Z;;;
341;178;42;93;7;3;2023-05-02T09:45:00.000Z;;;
340;179;41;96;7;4;2023-05-02T10:00:00.000Z;;;
341;196;39;97;17;6;2023-05-02T10:15:00.000Z;;;
339;174;38;101;6;3;2023-05-02T10:30:00.000Z;;;
340;181;38;101;7;3;2023-05-02T10:45:00.000Z;;;
337;160;32;105;6;3;2023-05-02T11:00:00.000Z;;;
345;454;57;91;8;4;2023-05-02T11:15:00.000Z;;;
336;262;47;99;9;3;2023-05-02T11:30:00.000Z;;;
339;206;31;102;8;3;2023-05-02T11:45:00.000Z;;;
345;250;37;98;9;4;2023-05-02T12:00:00.000Z;;;
340;251;36;100;7;4;2023-05-02T12:15:00.000Z;;;
346;244;31;93;8;3;2023-05-02T12:30:00.000Z;;;
343;264;43;82;7;3;2023-05-02T12:45:00.000Z;;;
343;228;34;88;8;3;2023-05-02T13:00:00.000Z;;;
365;420;57;63;11;4;2023-05-02T13:15:00.000Z;;;
360;526;49;66;10;4;2023-05-02T13:30:00.000Z;;;
358;448;53;67;9;4;2023-05-02T13:45:00.000Z;;;
