carbon_dioxide (ppm);carbon_monoxide (ug/m3);nitrogen_dioxide (ug/m3);ozone (ug/m3);pm_10 (ug/m3);pm_2_5 (ug/m3);timestamp;latitude;longitude;device name
435;214;25;75;10;5;2023-04-24T14:15:00.000Z;;;
433;231;22;75;9;5;2023-04-24T14:30:00.000Z;;;
433;230;22;76;9;5;2023-04-24T14:45:00.000Z;;;
433;208;21;75;9;5;2023-04-24T15:00:00.000Z;;;
433;198;19;76;9;5;2023-04-24T15:15:00.000Z;;;
433;192;19;76;9;5;2023-04-24T15:30:00.000Z;;;
430;193;21;74;9;5;2023-04-24T15:45:00.000Z;;;
430;190;21;75;9;5;2023-04-24T16:00:00.000Z;;;
430;211;20;75;10;5;2023-04-24T16:15:00.000Z;;;
428;237;24;75;10;5;2023-04-24T16:30:00.000Z;;;
429;227;23;76;10;5;2023-04-24T16:45:00.000Z;;;
429;224;24;76;10;5;2023-04-24T17:00:00.000Z;;;
430;224;29;76;10;6;2023-04-24T17:15:00.000Z;;;
431;220;30;77;11;6;2023-04-24T17:30:00.000Z;;;
430;216;27;77;10;6;2023-04-24T17:45:00.000Z;;;
433;213;30;78;11;6;2023-04-24T18:00:00.000Z;;;
435;208;30;79;11;6;2023-04-24T18:15:00.000Z;;;
436;209;30;77;10;5;2023-04-24T18:30:00.000Z;;;
439;208;29;75;10;5;2023-04-24T18:45:00.000Z;;;
442;223;36;71;10;5;2023-04-24T19:00:00.000Z;;;
444;206;36;83;11;6;2023-04-24T19:15:00.000Z;;;
444;209;41;89;12;6;2023-04-24T19:30:00.000Z;;;
445;213;39;89;12;6;2023-04-24T19:45:00.000Z;;;
445;213;39;89;12;6;2023-04-24T19:45:00.000Z;;;
446;212;38;86;12;6;2023-04-24T20:00:00.000Z;;;
446;218;37;84;12;6;2023-04-24T20:15:00.000Z;;;
448;226;37;81;12;6;2023-04-24T20:30:00.000Z;;;
446;223;36;81;11;6;2023-04-24T20:45:00.000Z;;;
447;216;35;79;11;6;2023-04-24T21:00:00.000Z;;;
447;225;35;78;12;6;2023-04-24T21:15:00.000Z;;;
448;222;34;78;11;6;2023-04-24T21:30:00.000Z;;;
446;217;32;77;11;6;2023-04-24T21:45:00.000Z;;;
447;220;32;76;11;6;2023-04-24T22:00:00.000Z;;;
447;215;33;74;12;6;2023-04-24T22:30:00.000Z;;;
448;214;31;74;12;7;2023-04-24T22:45:00.000Z;;;
449;222;30;72;11;6;2023-04-24T23:00:00.000Z;;;
446;210;32;77;12;6;2023-04-24T22:15:00.000Z;;;
449;223;29;69;10;5;2023-04-24T23:15:00.000Z;;;
450;209;27;69;10;5;2023-04-24T23:30:00.000Z;;;
448;209;26;69;11;6;2023-04-24T23:45:00.000Z;;;
448;207;26;71;11;6;2023-04-25T00:00:00.000Z;;;
450;208;27;68;10;6;2023-04-25T00:15:00.000Z;;;
451;210;27;66;10;5;2023-04-25T00:30:00.000Z;;;
449;209;27;67;9;5;2023-04-25T00:45:00.000Z;;;
448;207;26;68;9;5;2023-04-25T01:00:00.000Z;;;
453;212;26;65;11;6;2023-04-25T01:15:00.000Z;;;
452;220;26;62;11;6;2023-04-25T01:30:00.000Z;;;
455;223;25;64;16;8;2023-04-25T01:45:00.000Z;;;
467;259;21;53;23;13;2023-04-25T02:00:00.000Z;;;
470;265;22;53;23;13;2023-04-25T02:15:00.000Z;;;
467;264;22;53;23;13;2023-04-25T02:30:00.000Z;;;
467;264;22;53;23;13;2023-04-25T02:30:00.000Z;;;
456;253;21;57;23;14;2023-04-25T02:45:00.000Z;;;
457;251;21;59;21;13;2023-04-25T03:00:00.000Z;;;
466;257;23;54;25;15;2023-04-25T03:15:00.000Z;;;
478;266;19;48;27;16;2023-04-25T03:30:00.000Z;;;
487;260;14;44;26;16;2023-04-25T03:45:00.000Z;;;
482;254;12;47;25;15;2023-04-25T04:00:00.000Z;;;
483;251;13;46;25;15;2023-04-25T04:15:00.000Z;;;
483;247;13;46;24;15;2023-04-25T04:30:00.000Z;;;
476;246;13;49;22;14;2023-04-25T04:45:00.000Z;;;
481;255;13;47;21;13;2023-04-25T05:00:00.000Z;;;
487;259;8;41;25;16;2023-04-25T05:30:00.000Z;;;
493;262;8;39;28;18;2023-04-25T05:45:00.000Z;;;
489;263;8;41;30;19;2023-04-25T06:00:00.000Z;;;
486;265;9;42;24;15;2023-04-25T05:15:00.000Z;;;
489;272;12;43;29;18;2023-04-25T06:15:00.000Z;;;
497;260;10;42;28;17;2023-04-25T06:30:00.000Z;;;
494;256;12;43;27;17;2023-04-25T06:45:00.000Z;;;
488;260;13;44;24;15;2023-04-25T07:00:00.000Z;;;
482;249;13;47;25;16;2023-04-25T07:15:00.000Z;;;
473;254;14;47;26;16;2023-04-25T07:30:00.000Z;;;
468;245;13;49;25;15;2023-04-25T07:45:00.000Z;;;
467;252;16;50;26;16;2023-04-25T08:00:00.000Z;;;
458;247;15;56;24;15;2023-04-25T08:15:00.000Z;;;
444;237;19;63;16;9;2023-04-25T08:30:00.000Z;;;
438;230;20;68;10;5;2023-04-25T08:45:00.000Z;;;
436;211;20;74;9;4;2023-04-25T09:00:00.000Z;;;
439;209;20;73;9;5;2023-04-25T09:15:00.000Z;;;
437;211;21;75;9;5;2023-04-25T09:30:00.000Z;;;
437;208;21;75;8;4;2023-04-25T09:45:00.000Z;;;
434;205;23;76;8;4;2023-04-25T10:00:00.000Z;;;
432;208;23;76;9;5;2023-04-25T10:15:00.000Z;;;
435;215;23;78;11;6;2023-04-25T10:30:00.000Z;;;
437;216;24;80;12;7;2023-04-25T10:45:00.000Z;;;
438;217;28;81;11;6;2023-04-25T11:00:00.000Z;;;
435;214;27;81;11;6;2023-04-25T11:15:00.000Z;;;
432;220;29;83;12;7;2023-04-25T11:30:00.000Z;;;
422;217;29;83;11;6;2023-04-25T11:45:00.000Z;;;
418;219;30;84;10;5;2023-04-25T12:00:00.000Z;;;
420;213;28;85;9;5;2023-04-25T12:15:00.000Z;;;
426;214;30;86;10;5;2023-04-25T12:30:00.000Z;;;
423;214;30;85;9;5;2023-04-25T12:45:00.000Z;;;
425;211;30;85;9;5;2023-04-25T13:00:00.000Z;;;
426;209;28;85;8;4;2023-04-25T13:15:00.000Z;;;
426;205;27;84;8;4;2023-04-25T13:30:00.000Z;;;
428;207;30;84;8;4;2023-04-25T13:45:00.000Z;;;
430;204;27;82;7;4;2023-04-25T14:00:00.000Z;;;
431;204;29;82;7;4;2023-04-25T14:15:00.000Z;;;
431;208;30;79;7;4;2023-04-25T14:30:00.000Z;;;
432;204;29;80;7;4;2023-04-25T14:45:00.000Z;;;
434;206;33;83;8;4;2023-04-25T15:00:00.000Z;;;
434;210;34;84;9;5;2023-04-25T15:15:00.000Z;;;
432;207;29;81;8;4;2023-04-25T15:30:00.000Z;;;
431;205;27;80;8;4;2023-04-25T15:45:00.000Z;;;
430;204;28;79;8;4;2023-04-25T16:00:00.000Z;;;
432;207;30;79;8;4;2023-04-25T16:15:00.000Z;;;
431;209;31;79;8;4;2023-04-25T16:30:00.000Z;;;
433;204;29;79;8;4;2023-04-25T16:45:00.000Z;;;
433;208;31;79;8;4;2023-04-25T17:00:00.000Z;;;
432;206;30;79;7;4;2023-04-25T17:15:00.000Z;;;
433;204;31;78;7;4;2023-04-25T17:30:00.000Z;;;
433;202;30;78;7;3;2023-04-25T17:45:00.000Z;;;
434;204;29;77;7;3;2023-04-25T18:00:00.000Z;;;
435;209;27;73;7;3;2023-04-25T18:30:00.000Z;;;
435;205;27;74;7;3;2023-04-25T18:45:00.000Z;;;
438;209;28;74;7;3;2023-04-25T19:00:00.000Z;;;
434;208;27;76;7;3;2023-04-25T18:15:00.000Z;;;
441;213;29;73;7;3;2023-04-25T19:15:00.000Z;;;
442;212;28;73;6;3;2023-04-25T19:30:00.000Z;;;
442;214;30;73;6;3;2023-04-25T19:45:00.000Z;;;
442;208;30;73;6;3;2023-04-25T20:00:00.000Z;;;
441;206;30;72;6;3;2023-04-25T20:15:00.000Z;;;
442;202;27;74;6;3;2023-04-25T20:30:00.000Z;;;
443;207;29;72;6;3;2023-04-25T20:45:00.000Z;;;
443;208;30;72;7;3;2023-04-25T21:00:00.000Z;;;
444;208;31;72;6;3;2023-04-25T21:15:00.000Z;;;
445;210;32;73;7;3;2023-04-25T21:30:00.000Z;;;
447;213;33;72;6;3;2023-04-25T21:45:00.000Z;;;
447;214;32;72;6;3;2023-04-25T22:00:00.000Z;;;
447;218;32;72;6;3;2023-04-25T22:15:00.000Z;;;
446;224;31;71;6;3;2023-04-25T22:30:00.000Z;;;
445;224;29;72;6;3;2023-04-25T22:45:00.000Z;;;
446;231;31;68;7;3;2023-04-25T23:00:00.000Z;;;
448;229;29;70;7;3;2023-04-25T23:30:00.000Z;;;
448;217;30;71;8;4;2023-04-25T23:45:00.000Z;;;
449;217;30;69;8;4;2023-04-26T00:00:00.000Z;;;
446;224;30;67;7;3;2023-04-25T23:15:00.000Z;;;
452;218;29;67;8;4;2023-04-26T00:15:00.000Z;;;
453;226;28;67;9;4;2023-04-26T00:30:00.000Z;;;
452;221;27;67;9;5;2023-04-26T00:45:00.000Z;;;
450;213;27;68;10;5;2023-04-26T01:00:00.000Z;;;
452;213;27;68;11;5;2023-04-26T01:15:00.000Z;;;
452;217;24;65;10;5;2023-04-26T01:30:00.000Z;;;
452;214;22;63;9;5;2023-04-26T01:45:00.000Z;;;
455;219;20;61;9;5;2023-04-26T02:00:00.000Z;;;
459;241;18;54;12;7;2023-04-26T02:30:00.000Z;;;
459;243;19;54;13;7;2023-04-26T02:45:00.000Z;;;
456;243;21;55;13;8;2023-04-26T03:00:00.000Z;;;
458;228;19;58;11;6;2023-04-26T02:15:00.000Z;;;
452;237;22;58;11;6;2023-04-26T03:15:00.000Z;;;
453;230;23;58;12;7;2023-04-26T03:30:00.000Z;;;
456;234;22;56;13;8;2023-04-26T03:45:00.000Z;;;
460;239;22;53;16;10;2023-04-26T04:00:00.000Z;;;
458;261;18;53;25;16;2023-04-26T04:30:00.000Z;;;
461;258;16;51;26;17;2023-04-26T04:45:00.000Z;;;
480;275;15;45;21;13;2023-04-26T05:00:00.000Z;;;
462;253;18;50;19;12;2023-04-26T04:15:00.000Z;;;
485;269;15;42;20;12;2023-04-26T05:15:00.000Z;;;
489;261;11;41;19;12;2023-04-26T05:30:00.000Z;;;
492;261;11;39;19;12;2023-04-26T05:45:00.000Z;;;
494;266;12;40;21;13;2023-04-26T06:00:00.000Z;;;
489;281;16;39;24;15;2023-04-26T06:15:00.000Z;;;
486;285;17;42;23;14;2023-04-26T06:30:00.000Z;;;
489;291;18;41;24;15;2023-04-26T06:45:00.000Z;;;
484;304;19;39;24;15;2023-04-26T07:00:00.000Z;;;
477;298;19;40;31;20;2023-04-26T07:15:00.000Z;;;
470;302;23;42;35;23;2023-04-26T07:30:00.000Z;;;
466;290;23;45;32;21;2023-04-26T07:45:00.000Z;;;
458;316;27;44;29;19;2023-04-26T08:00:00.000Z;;;
453;303;28;48;30;19;2023-04-26T08:15:00.000Z;;;
451;301;27;51;31;20;2023-04-26T08:30:00.000Z;;;
448;314;25;54;28;18;2023-04-26T08:45:00.000Z;;;
445;301;28;55;26;16;2023-04-26T09:00:00.000Z;;;
440;319;28;60;25;16;2023-04-26T09:30:00.000Z;;;
440;343;29;61;26;16;2023-04-26T09:45:00.000Z;;;
438;322;30;62;24;15;2023-04-26T10:00:00.000Z;;;
441;287;28;57;27;17;2023-04-26T09:15:00.000Z;;;
434;314;31;63;22;13;2023-04-26T10:15:00.000Z;;;
432;297;31;65;20;12;2023-04-26T10:30:00.000Z;;;
433;283;31;68;18;11;2023-04-26T10:45:00.000Z;;;
434;277;30;71;18;11;2023-04-26T11:00:00.000Z;;;
431;290;32;73;16;9;2023-04-26T11:15:00.000Z;;;
431;264;32;73;13;7;2023-04-26T11:30:00.000Z;;;
432;247;29;76;13;7;2023-04-26T11:45:00.000Z;;;
430;239;30;76;12;7;2023-04-26T12:00:00.000Z;;;
434;236;34;74;14;8;2023-04-26T12:15:00.000Z;;;
431;236;32;75;14;8;2023-04-26T12:30:00.000Z;;;
433;234;33;76;13;7;2023-04-26T12:45:00.000Z;;;
430;228;33;75;10;5;2023-04-26T13:00:00.000Z;;;
427;227;31;72;8;4;2023-04-26T13:15:00.000Z;;;
429;220;31;71;8;4;2023-04-26T13:30:00.000Z;;;
430;217;30;71;9;5;2023-04-26T13:45:00.000Z;;;
431;220;31;71;9;5;2023-04-26T14:00:00.000Z;;;
433;222;31;70;9;5;2023-04-26T14:15:00.000Z;;;
432;223;28;69;11;6;2023-04-26T14:30:00.000Z;;;
432;227;30;70;11;6;2023-04-26T14:45:00.000Z;;;
431;220;30;71;10;5;2023-04-26T15:00:00.000Z;;;
431;218;30;71;10;5;2023-04-26T15:15:00.000Z;;;
430;215;29;69;9;5;2023-04-26T15:30:00.000Z;;;
430;215;29;69;9;5;2023-04-26T15:30:00.000Z;;;
433;214;29;69;9;5;2023-04-26T15:45:00.000Z;;;
431;211;28;70;8;4;2023-04-26T16:00:00.000Z;;;
432;219;31;69;8;4;2023-04-26T16:15:00.000Z;;;
431;211;29;70;8;4;2023-04-26T16:30:00.000Z;;;
429;212;30;70;9;4;2023-04-26T16:45:00.000Z;;;
432;262;30;70;9;4;2023-04-26T17:00:00.000Z;;;
431;255;27;69;8;4;2023-04-26T17:15:00.000Z;;;
430;256;27;67;8;4;2023-04-26T17:30:00.000Z;;;
432;246;27;66;7;3;2023-04-26T17:45:00.000Z;;;
431;232;24;66;7;3;2023-04-26T18:00:00.000Z;;;
434;226;25;63;7;3;2023-04-26T18:15:00.000Z;;;
435;232;25;62;7;3;2023-04-26T18:30:00.000Z;;;
435;231;23;63;7;3;2023-04-26T18:45:00.000Z;;;
435;216;25;63;6;3;2023-04-26T19:00:00.000Z;;;
435;221;25;63;7;3;2023-04-26T19:15:00.000Z;;;
438;211;24;65;6;3;2023-04-26T19:30:00.000Z;;;
438;214;24;62;7;3;2023-04-26T19:45:00.000Z;;;
439;207;23;61;6;2;2023-04-26T20:00:00.000Z;;;
439;207;25;65;7;3;2023-04-26T20:30:00.000Z;;;
438;205;26;66;7;3;2023-04-26T20:45:00.000Z;;;
438;206;27;68;7;3;2023-04-26T21:00:00.000Z;;;
439;205;25;61;7;4;2023-04-26T20:15:00.000Z;;;
438;205;26;67;6;3;2023-04-26T21:15:00.000Z;;;
438;203;25;67;6;2;2023-04-26T21:30:00.000Z;;;
437;201;24;68;5;2;2023-04-26T21:45:00.000Z;;;
438;204;25;66;7;3;2023-04-26T22:00:00.000Z;;;
437;209;25;67;8;4;2023-04-26T22:15:00.000Z;;;
439;209;25;66;8;4;2023-04-26T22:30:00.000Z;;;
438;210;24;66;8;4;2023-04-26T22:45:00.000Z;;;
439;220;25;62;8;4;2023-04-26T23:00:00.000Z;;;
438;218;23;63;8;4;2023-04-26T23:15:00.000Z;;;
439;215;21;63;9;4;2023-04-26T23:30:00.000Z;;;
441;216;21;62;9;5;2023-04-26T23:45:00.000Z;;;
441;219;23;61;11;5;2023-04-27T00:00:00.000Z;;;
442;217;23;61;10;5;2023-04-27T00:15:00.000Z;;;
444;214;23;61;11;5;2023-04-27T00:30:00.000Z;;;
442;216;23;60;13;6;2023-04-27T00:45:00.000Z;;;
446;225;24;59;18;9;2023-04-27T01:00:00.000Z;;;
447;238;23;55;19;10;2023-04-27T01:15:00.000Z;;;
450;243;22;53;24;13;2023-04-27T01:30:00.000Z;;;
451;247;21;51;20;11;2023-04-27T01:45:00.000Z;;;
451;253;20;51;24;14;2023-04-27T02:00:00.000Z;;;
456;267;20;48;32;19;2023-04-27T02:15:00.000Z;;;
465;301;19;39;30;17;2023-04-27T02:30:00.000Z;;;
464;319;18;42;23;13;2023-04-27T02:45:00.000Z;;;
463;291;16;44;21;13;2023-04-27T03:00:00.000Z;;;
468;409;14;43;31;19;2023-04-27T03:15:00.000Z;;;
462;303;14;45;21;12;2023-04-27T03:30:00.000Z;;;
459;280;16;44;27;16;2023-04-27T03:45:00.000Z;;;
459;283;17;42;23;14;2023-04-27T04:00:00.000Z;;;
460;308;25;39;20;12;2023-04-27T04:15:00.000Z;;;
462;304;24;41;21;12;2023-04-27T04:30:00.000Z;;;
458;276;22;44;28;16;2023-04-27T04:45:00.000Z;;;
460;281;23;44;26;15;2023-04-27T05:00:00.000Z;;;
472;291;24;41;27;15;2023-04-27T05:15:00.000Z;;;
482;373;21;38;27;16;2023-04-27T05:30:00.000Z;;;
479;333;18;38;24;14;2023-04-27T05:45:00.000Z;;;
476;309;18;38;23;14;2023-04-27T06:00:00.000Z;;;
457;296;23;41;24;15;2023-04-27T06:15:00.000Z;;;
454;268;21;45;24;15;2023-04-27T06:30:00.000Z;;;
447;254;25;47;23;14;2023-04-27T06:45:00.000Z;;;
446;274;28;48;30;18;2023-04-27T07:00:00.000Z;;;
443;270;25;50;24;14;2023-04-27T07:15:00.000Z;;;
443;297;29;47;23;14;2023-04-27T07:30:00.000Z;;;
438;266;32;48;19;11;2023-04-27T07:45:00.000Z;;;
434;250;30;52;15;8;2023-04-27T08:00:00.000Z;;;
436;249;28;53;16;9;2023-04-27T08:15:00.000Z;;;
438;271;26;53;18;10;2023-04-27T08:30:00.000Z;;;
439;288;29;53;18;11;2023-04-27T08:45:00.000Z;;;
434;274;31;51;18;11;2023-04-27T09:00:00.000Z;;;
428;267;27;55;20;12;2023-04-27T09:30:00.000Z;;;
431;306;29;57;21;12;2023-04-27T09:45:00.000Z;;;
423;305;29;57;20;12;2023-04-27T10:00:00.000Z;;;
426;270;29;51;20;11;2023-04-27T09:15:00.000Z;;;
421;284;28;61;19;11;2023-04-27T10:15:00.000Z;;;
417;277;25;64;17;10;2023-04-27T10:30:00.000Z;;;
416;276;24;64;15;9;2023-04-27T10:45:00.000Z;;;
417;288;28;65;18;10;2023-04-27T11:00:00.000Z;;;
415;277;24;70;12;6;2023-04-27T11:15:00.000Z;;;
415;277;24;70;12;6;2023-04-27T11:15:00.000Z;;;
414;257;14;72;9;4;2023-04-27T11:30:00.000Z;;;
427;293;29;70;19;11;2023-04-27T11:45:00.000Z;;;
437;319;36;76;32;18;2023-04-27T12:00:00.000Z;;;
433;292;35;82;25;14;2023-04-27T12:15:00.000Z;;;
428;261;34;83;20;11;2023-04-27T12:30:00.000Z;;;
428;253;34;85;17;10;2023-04-27T12:45:00.000Z;;;
426;249;34;85;18;10;2023-04-27T13:00:00.000Z;;;
432;254;36;90;21;12;2023-04-27T13:15:00.000Z;;;
433;252;37;90;17;10;2023-04-27T13:30:00.000Z;;;
432;254;37;88;18;10;2023-04-27T13:45:00.000Z;;;
426;268;36;86;13;7;2023-04-27T14:00:00.000Z;;;
429;300;37;82;16;9;2023-04-27T14:15:00.000Z;;;
430;324;34;83;14;7;2023-04-27T14:30:00.000Z;;;
431;325;35;81;14;8;2023-04-27T14:45:00.000Z;;;
432;353;35;79;14;8;2023-04-27T15:00:00.000Z;;;
432;356;34;79;14;7;2023-04-27T15:15:00.000Z;;;
431;320;32;77;12;6;2023-04-27T15:30:00.000Z;;;
431;294;29;75;11;5;2023-04-27T15:45:00.000Z;;;
429;294;30;74;11;5;2023-04-27T16:00:00.000Z;;;
427;269;27;75;9;4;2023-04-27T16:15:00.000Z;;;
428;276;24;67;9;4;2023-04-27T16:30:00.000Z;;;
430;263;21;66;10;4;2023-04-27T16:45:00.000Z;;;
427;233;17;66;7;3;2023-04-27T17:00:00.000Z;;;
426;219;15;63;7;3;2023-04-27T17:15:00.000Z;;;
428;219;21;66;9;4;2023-04-27T17:30:00.000Z;;;
428;263;24;66;8;4;2023-04-27T17:45:00.000Z;;;
428;327;22;64;8;3;2023-04-27T18:00:00.000Z;;;
428;324;21;62;8;4;2023-04-27T18:15:00.000Z;;;
429;338;21;61;8;4;2023-04-27T18:30:00.000Z;;;
428;275;25;62;9;4;2023-04-27T18:45:00.000Z;;;
429;235;26;62;8;4;2023-04-27T19:00:00.000Z;;;
429;230;25;62;8;4;2023-04-27T19:15:00.000Z;;;
433;220;27;62;9;4;2023-04-27T19:30:00.000Z;;;
434;228;29;64;9;4;2023-04-27T19:45:00.000Z;;;
436;215;30;66;9;4;2023-04-27T20:00:00.000Z;;;
437;210;31;67;8;4;2023-04-27T20:15:00.000Z;;;
435;204;31;68;7;4;2023-04-27T20:30:00.000Z;;;
432;204;28;67;8;4;2023-04-27T20:45:00.000Z;;;
435;205;27;67;8;4;2023-04-27T21:00:00.000Z;;;
436;197;25;67;7;4;2023-04-27T21:15:00.000Z;;;
436;194;21;66;7;3;2023-04-27T21:30:00.000Z;;;
436;195;19;65;7;3;2023-04-27T21:45:00.000Z;;;
437;195;19;64;8;4;2023-04-27T22:00:00.000Z;;;
433;203;27;67;9;4;2023-04-27T22:30:00.000Z;;;
434;200;26;70;8;4;2023-04-27T22:45:00.000Z;;;
433;196;26;70;7;4;2023-04-27T23:00:00.000Z;;;
436;202;25;64;9;4;2023-04-27T22:15:00.000Z;;;
435;196;25;70;7;3;2023-04-27T23:15:00.000Z;;;
433;198;27;69;7;3;2023-04-27T23:30:00.000Z;;;
433;192;27;69;8;4;2023-04-27T23:45:00.000Z;;;
434;195;26;67;9;4;2023-04-28T00:00:00.000Z;;;
434;193;25;67;8;4;2023-04-28T00:15:00.000Z;;;
433;192;23;69;8;4;2023-04-28T00:30:00.000Z;;;
434;191;24;69;8;4;2023-04-28T00:45:00.000Z;;;
434;188;23;67;9;4;2023-04-28T01:00:00.000Z;;;
435;188;22;67;11;6;2023-04-28T01:15:00.000Z;;;
435;187;22;66;12;6;2023-04-28T01:30:00.000Z;;;
435;187;19;66;10;5;2023-04-28T01:45:00.000Z;;;
436;185;16;65;10;5;2023-04-28T02:00:00.000Z;;;
438;188;15;64;10;5;2023-04-28T02:15:00.000Z;;;
438;191;17;62;10;5;2023-04-28T02:30:00.000Z;;;
438;191;17;62;10;5;2023-04-28T02:30:00.000Z;;;
437;186;18;62;10;6;2023-04-28T02:45:00.000Z;;;
436;186;20;62;10;5;2023-04-28T03:00:00.000Z;;;
434;187;21;66;11;6;2023-04-28T03:15:00.000Z;;;
434;186;20;65;11;6;2023-04-28T03:30:00.000Z;;;
435;188;18;65;12;6;2023-04-28T03:45:00.000Z;;;
435;185;20;64;11;6;2023-04-28T04:00:00.000Z;;;
434;187;19;65;11;6;2023-04-28T04:15:00.000Z;;;
434;188;20;64;10;6;2023-04-28T04:30:00.000Z;;;
434;192;20;64;12;6;2023-04-28T04:45:00.000Z;;;
436;188;17;64;11;6;2023-04-28T05:00:00.000Z;;;
436;190;18;62;13;7;2023-04-28T05:15:00.000Z;;;
445;197;20;56;12;6;2023-04-28T05:30:00.000Z;;;
457;227;16;47;11;6;2023-04-28T05:45:00.000Z;;;
447;230;21;47;12;7;2023-04-28T06:00:00.000Z;;;
441;255;27;45;14;7;2023-04-28T06:15:00.000Z;;;
433;219;25;59;12;6;2023-04-28T06:30:00.000Z;;;
431;206;24;63;12;6;2023-04-28T06:45:00.000Z;;;
431;206;23;63;10;5;2023-04-28T07:00:00.000Z;;;
432;206;23;63;12;6;2023-04-28T07:15:00.000Z;;;
435;218;23;59;13;7;2023-04-28T07:30:00.000Z;;;
437;217;22;59;12;6;2023-04-28T07:45:00.000Z;;;
437;212;22;59;11;6;2023-04-28T08:00:00.000Z;;;
437;212;23;59;11;6;2023-04-28T08:15:00.000Z;;;
435;219;21;61;10;5;2023-04-28T08:30:00.000Z;;;
432;240;20;63;12;6;2023-04-28T08:45:00.000Z;;;
434;249;20;62;14;7;2023-04-28T09:00:00.000Z;;;
433;234;21;63;13;7;2023-04-28T09:15:00.000Z;;;
432;238;19;64;12;6;2023-04-28T09:30:00.000Z;;;
428;321;23;64;11;6;2023-04-28T09:45:00.000Z;;;
426;311;22;65;12;6;2023-04-28T10:00:00.000Z;;;
424;283;21;68;14;7;2023-04-28T10:15:00.000Z;;;
424;264;23;69;15;8;2023-04-28T10:30:00.000Z;;;
419;270;27;70;16;9;2023-04-28T10:45:00.000Z;;;
420;245;25;73;16;9;2023-04-28T11:00:00.000Z;;;
423;256;24;76;15;8;2023-04-28T11:15:00.000Z;;;
423;270;13;78;11;6;2023-04-28T11:30:00.000Z;;;
424;298;7;71;8;4;2023-04-28T11:45:00.000Z;;;
426;303;17;74;8;4;2023-04-28T12:00:00.000Z;;;
424;309;21;74;9;4;2023-04-28T12:15:00.000Z;;;
426;289;17;73;7;3;2023-04-28T12:30:00.000Z;;;
427;268;33;78;11;6;2023-04-28T12:45:00.000Z;;;
421;241;28;77;8;4;2023-04-28T13:00:00.000Z;;;
423;220;25;76;7;3;2023-04-28T13:15:00.000Z;;;
423;229;29;75;7;4;2023-04-28T13:30:00.000Z;;;
423;232;30;77;8;4;2023-04-28T13:45:00.000Z;;;
422;235;32;79;7;4;2023-04-28T14:00:00.000Z;;;
421;226;35;78;8;4;2023-04-28T14:15:00.000Z;;;
421;224;32;77;7;3;2023-04-28T14:30:00.000Z;;;
423;232;28;77;6;3;2023-04-28T14:45:00.000Z;;;
423;233;28;76;6;2;2023-04-28T15:00:00.000Z;;;
421;226;35;78;8;4;2023-04-28T14:15:00.000Z;;;
423;257;28;72;6;2;2023-04-28T15:15:00.000Z;;;
424;263;26;73;6;3;2023-04-28T15:30:00.000Z;;;
426;241;29;75;6;3;2023-04-28T15:45:00.000Z;;;
426;226;28;73;6;2;2023-04-28T16:00:00.000Z;;;
426;226;25;71;5;2;2023-04-28T16:15:00.000Z;;;
427;232;29;69;5;2;2023-04-28T16:30:00.000Z;;;
427;225;31;71;6;2;2023-04-28T16:45:00.000Z;;;
426;223;34;74;6;3;2023-04-28T17:00:00.000Z;;;
427;221;30;74;6;3;2023-04-28T17:15:00.000Z;;;
427;226;32;72;7;3;2023-04-28T17:30:00.000Z;;;
428;233;31;69;7;3;2023-04-28T17:45:00.000Z;;;
427;224;31;69;7;3;2023-04-28T18:00:00.000Z;;;
429;224;32;67;6;3;2023-04-28T18:15:00.000Z;;;
430;215;32;67;5;2;2023-04-28T18:30:00.000Z;;;
432;210;28;67;5;2;2023-04-28T18:45:00.000Z;;;
432;220;29;65;5;2;2023-04-28T19:00:00.000Z;;;
435;215;29;66;5;2;2023-04-28T19:30:00.000Z;;;
435;207;28;67;5;2;2023-04-28T19:45:00.000Z;;;
434;206;27;67;5;2;2023-04-28T20:00:00.000Z;;;
433;219;28;65;5;2;2023-04-28T19:15:00.000Z;;;
434;208;25;66;4;2;2023-04-28T20:15:00.000Z;;;
434;211;26;65;4;2;2023-04-28T20:30:00.000Z;;;
433;205;26;64;4;2;2023-04-28T20:45:00.000Z;;;
434;206;26;66;4;2;2023-04-28T21:00:00.000Z;;;
433;209;25;67;5;2;2023-04-28T21:15:00.000Z;;;
434;211;26;66;6;3;2023-04-28T21:30:00.000Z;;;
434;210;26;65;6;3;2023-04-28T21:45:00.000Z;;;
433;204;23;66;7;4;2023-04-28T22:00:00.000Z;;;
434;204;23;65;6;3;2023-04-28T22:15:00.000Z;;;
431;210;24;62;6;3;2023-04-28T22:30:00.000Z;;;
432;207;22;62;5;3;2023-04-28T22:45:00.000Z;;;
431;211;21;62;4;2;2023-04-28T23:00:00.000Z;;;
428;209;22;61;6;3;2023-04-28T23:15:00.000Z;;;
429;205;21;62;5;2;2023-04-28T23:30:00.000Z;;;
431;207;20;63;5;3;2023-04-28T23:45:00.000Z;;;
429;213;19;63;5;3;2023-04-29T00:00:00.000Z;;;
431;211;20;64;6;3;2023-04-29T00:15:00.000Z;;;
433;214;20;64;6;3;2023-04-29T00:30:00.000Z;;;
432;212;19;65;4;2;2023-04-29T00:45:00.000Z;;;
433;213;20;65;4;2;2023-04-29T01:00:00.000Z;;;
