carbon_dioxide (ppm);carbon_monoxide (ug/m3);nitrogen_dioxide (ug/m3);ozone (ug/m3);pm_10 (ug/m3);pm_2_5 (ug/m3);timestamp;latitude;longitude;device name
419;241;0;57;10;5;2023-05-17T01:45:00.000Z;;;
418;253;0;61;10;5;2023-05-17T02:00:00.000Z;;;
415;224;0;65;9;5;2023-05-17T02:15:00.000Z;;;
414;213;1;68;9;5;2023-05-17T02:30:00.000Z;;;
413;212;2;70;9;5;2023-05-17T02:45:00.000Z;;;
412;213;4;71;12;5;2023-05-17T03:00:00.000Z;;;
411;216;5;73;24;8;2023-05-17T03:15:00.000Z;;;
411;219;6;74;11;6;2023-05-17T03:30:00.000Z;;;
412;223;7;73;11;6;2023-05-17T03:45:00.000Z;;;
409;222;8;75;12;6;2023-05-17T04:00:00.000Z;;;
408;237;9;76;13;6;2023-05-17T04:30:00.000Z;;;
408;268;11;75;12;6;2023-05-17T04:45:00.000Z;;;
408;235;11;76;18;8;2023-05-17T05:00:00.000Z;;;
407;225;8;75;12;6;2023-05-17T04:15:00.000Z;;;
408;231;12;78;53;15;2023-05-17T05:15:00.000Z;;;
407;227;11;79;19;7;2023-05-17T05:30:00.000Z;;;
408;229;11;78;18;7;2023-05-17T05:45:00.000Z;;;
407;234;10;78;17;7;2023-05-17T06:00:00.000Z;;;
408;224;9;77;15;6;2023-05-17T06:15:00.000Z;;;
407;224;10;75;17;6;2023-05-17T06:30:00.000Z;;;
407;224;9;77;14;5;2023-05-17T06:45:00.000Z;;;
404;226;10;75;78;19;2023-05-17T07:00:00.000Z;;;
405;224;10;81;26;8;2023-05-17T07:15:00.000Z;;;
406;289;12;80;72;18;2023-05-17T07:30:00.000Z;;;
407;236;15;79;32;10;2023-05-17T07:45:00.000Z;;;
407;259;19;78;27;8;2023-05-17T08:00:00.000Z;;;
409;248;21;79;14;5;2023-05-17T08:15:00.000Z;;;
409;266;23;79;14;6;2023-05-17T08:30:00.000Z;;;
406;261;23;80;9;4;2023-05-17T08:45:00.000Z;;;
406;267;26;78;15;5;2023-05-17T09:00:00.000Z;;;
406;278;27;77;10;4;2023-05-17T09:15:00.000Z;;;
403;274;24;81;10;4;2023-05-17T09:30:00.000Z;;;
405;275;26;81;9;4;2023-05-17T09:45:00.000Z;;;
406;295;27;81;9;5;2023-05-17T10:00:00.000Z;;;
405;294;28;79;9;4;2023-05-17T10:15:00.000Z;;;
405;294;28;79;9;4;2023-05-17T10:15:00.000Z;;;
404;288;27;82;9;4;2023-05-17T10:30:00.000Z;;;
402;297;29;80;10;5;2023-05-17T10:45:00.000Z;;;
402;301;28;80;9;4;2023-05-17T11:00:00.000Z;;;
400;311;29;80;9;4;2023-05-17T11:15:00.000Z;;;
399;291;30;77;9;4;2023-05-17T11:30:00.000Z;;;
398;288;26;81;8;4;2023-05-17T11:45:00.000Z;;;
397;297;26;79;8;4;2023-05-17T12:00:00.000Z;;;
398;297;27;79;9;4;2023-05-17T12:15:00.000Z;;;
397;307;26;77;9;4;2023-05-17T12:30:00.000Z;;;
396;287;26;76;8;4;2023-05-17T12:45:00.000Z;;;
396;288;39;91;9;4;2023-05-17T13:00:00.000Z;;;
397;291;41;94;10;5;2023-05-17T13:15:00.000Z;;;
396;305;40;95;10;5;2023-05-17T13:30:00.000Z;;;
397;291;38;101;11;6;2023-05-17T13:45:00.000Z;;;
399;308;39;97;10;5;2023-05-17T14:00:00.000Z;;;
400;323;54;105;13;7;2023-05-17T14:30:00.000Z;;;
401;310;49;100;16;8;2023-05-17T14:45:00.000Z;;;
404;316;51;97;15;8;2023-05-17T15:00:00.000Z;;;
396;307;48;102;10;5;2023-05-17T14:15:00.000Z;;;
404;306;50;100;14;8;2023-05-17T15:15:00.000Z;;;
403;312;54;101;13;7;2023-05-17T15:30:00.000Z;;;
404;313;49;100;14;7;2023-05-17T15:45:00.000Z;;;
404;311;45;99;13;7;2023-05-17T16:00:00.000Z;;;
403;318;47;98;13;7;2023-05-17T16:15:00.000Z;;;
402;317;46;100;13;7;2023-05-17T16:30:00.000Z;;;
402;310;44;97;12;7;2023-05-17T16:45:00.000Z;;;
402;306;41;94;12;7;2023-05-17T17:00:00.000Z;;;
401;305;43;93;12;7;2023-05-17T17:15:00.000Z;;;
403;312;43;91;12;7;2023-05-17T17:30:00.000Z;;;
404;326;48;87;12;7;2023-05-17T17:45:00.000Z;;;
402;308;38;88;11;6;2023-05-17T18:00:00.000Z;;;
401;301;40;87;12;6;2023-05-17T18:15:00.000Z;;;
401;302;43;86;12;6;2023-05-17T18:30:00.000Z;;;
401;294;42;87;12;7;2023-05-17T18:45:00.000Z;;;
399;294;42;89;12;7;2023-05-17T19:00:00.000Z;;;
400;294;40;89;12;7;2023-05-17T19:15:00.000Z;;;
400;331;40;87;13;7;2023-05-17T19:30:00.000Z;;;
402;300;39;87;13;7;2023-05-17T19:45:00.000Z;;;
402;298;41;85;14;8;2023-05-17T20:00:00.000Z;;;
403;300;40;82;14;8;2023-05-17T20:15:00.000Z;;;
406;317;37;77;14;8;2023-05-17T20:30:00.000Z;;;
404;309;37;78;14;8;2023-05-17T20:45:00.000Z;;;
405;303;36;79;14;8;2023-05-17T21:00:00.000Z;;;
407;303;35;77;14;8;2023-05-17T21:15:00.000Z;;;
409;312;37;72;15;8;2023-05-17T21:30:00.000Z;;;
411;324;36;72;16;9;2023-05-17T21:45:00.000Z;;;
414;346;39;67;16;9;2023-05-17T22:00:00.000Z;;;
412;335;36;69;18;10;2023-05-17T22:15:00.000Z;;;
416;328;35;67;18;10;2023-05-17T22:30:00.000Z;;;
423;407;44;46;20;11;2023-05-17T22:45:00.000Z;;;
430;564;42;33;23;13;2023-05-17T23:00:00.000Z;;;
425;450;14;33;23;13;2023-05-17T23:15:00.000Z;;;
424;363;5;40;21;12;2023-05-17T23:30:00.000Z;;;
418;297;0;44;16;9;2023-05-17T23:45:00.000Z;;;
420;258;0;51;17;10;2023-05-18T00:00:00.000Z;;;
414;243;0;52;17;10;2023-05-18T00:15:00.000Z;;;
408;226;0;57;18;11;2023-05-18T00:30:00.000Z;;;
407;220;0;64;17;10;2023-05-18T00:45:00.000Z;;;
406;218;0;69;25;11;2023-05-18T01:00:00.000Z;;;
403;211;0;71;17;9;2023-05-18T01:15:00.000Z;;;
404;210;0;74;22;10;2023-05-18T01:30:00.000Z;;;
405;207;0;76;14;7;2023-05-18T01:45:00.000Z;;;
404;205;1;78;13;7;2023-05-18T02:00:00.000Z;;;
405;208;3;80;13;7;2023-05-18T02:15:00.000Z;;;
404;209;5;81;12;6;2023-05-18T02:30:00.000Z;;;
405;213;7;83;14;7;2023-05-18T02:45:00.000Z;;;
403;215;8;84;12;6;2023-05-18T03:00:00.000Z;;;
401;220;10;85;14;6;2023-05-18T03:30:00.000Z;;;
401;221;12;85;11;6;2023-05-18T03:45:00.000Z;;;
401;224;12;86;13;6;2023-05-18T04:00:00.000Z;;;
402;217;9;84;12;6;2023-05-18T03:15:00.000Z;;;
400;229;12;89;18;7;2023-05-18T04:30:00.000Z;;;
401;228;13;87;13;6;2023-05-18T04:45:00.000Z;;;
400;231;14;87;12;6;2023-05-18T05:00:00.000Z;;;
402;228;12;87;12;6;2023-05-18T04:15:00.000Z;;;
401;235;17;85;11;6;2023-05-18T05:15:00.000Z;;;
401;236;16;86;11;6;2023-05-18T05:30:00.000Z;;;
397;231;21;82;11;6;2023-05-18T05:45:00.000Z;;;
401;257;19;86;16;7;2023-05-18T06:00:00.000Z;;;
401;257;20;87;10;5;2023-05-18T06:30:00.000Z;;;
401;299;20;86;10;5;2023-05-18T06:45:00.000Z;;;
403;268;24;84;11;6;2023-05-18T07:00:00.000Z;;;
398;250;18;86;12;6;2023-05-18T06:15:00.000Z;;;
404;297;26;86;11;6;2023-05-18T07:15:00.000Z;;;
405;284;29;83;12;6;2023-05-18T07:30:00.000Z;;;
408;308;35;76;11;6;2023-05-18T07:45:00.000Z;;;
407;303;33;81;12;6;2023-05-18T08:00:00.000Z;;;
406;306;31;86;11;6;2023-05-18T08:15:00.000Z;;;
406;284;30;87;10;5;2023-05-18T08:30:00.000Z;;;
405;300;29;90;11;6;2023-05-18T08:45:00.000Z;;;
402;283;30;89;12;6;2023-05-18T09:00:00.000Z;;;
403;300;30;87;11;6;2023-05-18T09:15:00.000Z;;;
403;284;29;90;10;6;2023-05-18T09:30:00.000Z;;;
404;282;35;94;11;6;2023-05-18T09:45:00.000Z;;;
405;285;31;96;11;6;2023-05-18T10:00:00.000Z;;;
404;285;30;96;11;6;2023-05-18T10:15:00.000Z;;;
403;283;25;96;11;6;2023-05-18T10:30:00.000Z;;;
405;285;29;96;11;6;2023-05-18T10:45:00.000Z;;;
404;298;30;92;12;7;2023-05-18T11:00:00.000Z;;;
403;312;29;93;11;7;2023-05-18T11:15:00.000Z;;;
403;296;29;97;12;7;2023-05-18T11:30:00.000Z;;;
401;301;31;100;12;7;2023-05-18T11:45:00.000Z;;;
399;291;32;102;11;7;2023-05-18T12:00:00.000Z;;;
401;310;36;98;12;7;2023-05-18T12:15:00.000Z;;;
399;300;35;104;13;8;2023-05-18T12:30:00.000Z;;;
401;320;38;104;12;7;2023-05-18T12:45:00.000Z;;;
400;316;34;101;12;7;2023-05-18T13:00:00.000Z;;;
398;296;33;105;12;7;2023-05-18T13:15:00.000Z;;;
400;313;56;112;14;8;2023-05-18T13:30:00.000Z;;;
401;317;53;108;14;8;2023-05-18T13:45:00.000Z;;;
403;324;48;105;13;8;2023-05-18T14:00:00.000Z;;;
404;335;52;103;15;8;2023-05-18T14:15:00.000Z;;;
404;329;54;105;16;9;2023-05-18T14:30:00.000Z;;;
406;327;48;102;16;9;2023-05-18T14:45:00.000Z;;;
407;331;51;100;16;9;2023-05-18T15:00:00.000Z;;;
404;312;41;102;15;9;2023-05-18T15:15:00.000Z;;;
403;311;44;103;15;9;2023-05-18T15:30:00.000Z;;;
404;311;44;104;16;9;2023-05-18T15:45:00.000Z;;;
402;310;48;103;16;9;2023-05-18T16:00:00.000Z;;;
402;310;48;101;16;9;2023-05-18T16:15:00.000Z;;;
400;314;46;102;15;9;2023-05-18T16:30:00.000Z;;;
401;304;48;100;20;10;2023-05-18T16:45:00.000Z;;;
400;315;47;98;17;9;2023-05-18T17:00:00.000Z;;;
402;311;42;95;16;9;2023-05-18T17:15:00.000Z;;;
401;313;39;93;15;8;2023-05-18T17:30:00.000Z;;;
402;308;42;93;15;8;2023-05-18T17:45:00.000Z;;;
400;306;40;94;14;8;2023-05-18T18:00:00.000Z;;;
400;302;44;93;15;8;2023-05-18T18:15:00.000Z;;;
400;302;44;93;15;8;2023-05-18T18:15:00.000Z;;;
401;304;49;96;16;9;2023-05-18T18:30:00.000Z;;;
398;293;42;94;16;9;2023-05-18T18:45:00.000Z;;;
396;293;43;94;16;9;2023-05-18T19:00:00.000Z;;;
395;291;42;94;17;9;2023-05-18T19:15:00.000Z;;;
396;294;41;91;17;10;2023-05-18T19:30:00.000Z;;;
398;293;38;92;18;10;2023-05-18T19:45:00.000Z;;;
399;292;39;90;17;10;2023-05-18T20:00:00.000Z;;;
401;292;38;89;17;9;2023-05-18T20:15:00.000Z;;;
400;296;42;89;18;10;2023-05-18T20:30:00.000Z;;;
400;294;38;87;18;10;2023-05-18T20:45:00.000Z;;;
400;290;37;84;17;10;2023-05-18T21:00:00.000Z;;;
401;288;35;83;18;10;2023-05-18T21:15:00.000Z;;;
404;299;35;78;19;10;2023-05-18T21:30:00.000Z;;;
406;290;34;76;19;11;2023-05-18T21:45:00.000Z;;;
409;319;34;71;23;13;2023-05-18T22:00:00.000Z;;;
409;319;34;71;23;13;2023-05-18T22:00:00.000Z;;;
410;325;36;68;20;12;2023-05-18T22:15:00.000Z;;;
411;324;38;67;20;11;2023-05-18T22:30:00.000Z;;;
412;333;35;67;21;12;2023-05-18T22:45:00.000Z;;;
411;324;32;65;20;11;2023-05-18T23:00:00.000Z;;;
410;309;33;68;19;11;2023-05-18T23:15:00.000Z;;;
410;301;33;72;20;11;2023-05-18T23:30:00.000Z;;;
417;381;31;62;21;12;2023-05-18T23:45:00.000Z;;;
429;371;41;41;30;17;2023-05-19T00:00:00.000Z;;;
423;375;42;35;26;15;2023-05-19T00:15:00.000Z;;;
431;379;37;36;28;16;2023-05-19T00:30:00.000Z;;;
429;416;40;32;27;16;2023-05-19T00:45:00.000Z;;;
432;388;34;29;23;13;2023-05-19T01:00:00.000Z;;;
421;356;11;39;12;7;2023-05-19T01:15:00.000Z;;;
411;245;0;44;8;4;2023-05-19T01:30:00.000Z;;;
408;217;0;50;7;4;2023-05-19T01:45:00.000Z;;;
405;211;0;57;8;4;2023-05-19T02:00:00.000Z;;;
405;200;0;63;7;4;2023-05-19T02:15:00.000Z;;;
406;199;0;69;11;4;2023-05-19T02:30:00.000Z;;;
403;199;1;72;7;4;2023-05-19T02:45:00.000Z;;;
404;201;2;74;7;4;2023-05-19T03:00:00.000Z;;;
406;209;4;77;7;4;2023-05-19T03:15:00.000Z;;;
408;212;6;80;8;4;2023-05-19T03:30:00.000Z;;;
405;214;9;81;8;4;2023-05-19T03:45:00.000Z;;;
404;215;10;83;8;4;2023-05-19T04:00:00.000Z;;;
402;232;13;83;8;4;2023-05-19T04:30:00.000Z;;;
403;228;14;85;9;5;2023-05-19T04:45:00.000Z;;;
403;240;15;84;9;5;2023-05-19T05:00:00.000Z;;;
403;220;12;82;8;4;2023-05-19T04:15:00.000Z;;;
404;231;17;82;9;5;2023-05-19T05:15:00.000Z;;;
403;238;17;85;8;5;2023-05-19T05:30:00.000Z;;;
404;252;18;80;8;5;2023-05-19T05:45:00.000Z;;;
405;279;29;66;13;6;2023-05-19T06:00:00.000Z;;;
406;260;24;75;10;6;2023-05-19T06:15:00.000Z;;;
406;266;21;84;10;6;2023-05-19T06:30:00.000Z;;;
404;268;23;82;11;6;2023-05-19T06:45:00.000Z;;;
406;273;23;85;10;5;2023-05-19T07:00:00.000Z;;;
407;282;25;84;10;5;2023-05-19T07:15:00.000Z;;;
408;297;30;79;11;6;2023-05-19T07:30:00.000Z;;;
407;315;29;79;10;5;2023-05-19T07:45:00.000Z;;;
408;296;30;79;11;6;2023-05-19T08:00:00.000Z;;;
408;305;27;82;11;6;2023-05-19T08:15:00.000Z;;;
408;298;29;79;10;6;2023-05-19T08:30:00.000Z;;;
406;287;29;80;9;5;2023-05-19T08:45:00.000Z;;;
406;273;24;85;9;5;2023-05-19T09:00:00.000Z;;;
407;271;25;85;22;10;2023-05-19T09:15:00.000Z;;;
404;278;32;77;10;5;2023-05-19T09:30:00.000Z;;;
404;269;26;84;10;5;2023-05-19T09:45:00.000Z;;;
403;278;25;82;9;5;2023-05-19T10:00:00.000Z;;;
402;315;25;84;14;8;2023-05-19T10:15:00.000Z;;;
404;509;25;82;14;8;2023-05-19T10:30:00.000Z;;;
404;520;26;82;21;13;2023-05-19T10:45:00.000Z;;;
401;439;27;81;11;6;2023-05-19T11:00:00.000Z;;;
400;401;27;82;9;5;2023-05-19T11:15:00.000Z;;;
399;325;24;80;9;5;2023-05-19T11:30:00.000Z;;;
399;325;24;80;9;5;2023-05-19T11:30:00.000Z;;;
401;315;26;81;9;5;2023-05-19T11:45:00.000Z;;;
399;302;30;76;10;5;2023-05-19T12:00:00.000Z;;;
401;284;24;81;10;5;2023-05-19T12:15:00.000Z;;;
400;311;28;80;10;5;2023-05-19T12:30:00.000Z;;;
400;283;27;82;10;5;2023-05-19T12:45:00.000Z;;;
399;301;31;79;12;6;2023-05-19T13:00:00.000Z;;;
397;299;48;90;13;7;2023-05-19T13:15:00.000Z;;;
399;308;55;105;16;8;2023-05-19T13:30:00.000Z;;;
399;309;53;101;15;8;2023-05-19T13:45:00.000Z;;;
399;311;51;105;19;10;2023-05-19T14:00:00.000Z;;;
399;315;48;103;15;8;2023-05-19T14:15:00.000Z;;;
400;316;48;101;20;10;2023-05-19T14:30:00.000Z;;;
399;305;48;103;16;9;2023-05-19T14:45:00.000Z;;;
400;302;48;103;18;10;2023-05-19T15:00:00.000Z;;;
399;304;50;104;22;11;2023-05-19T15:15:00.000Z;;;
400;308;46;101;20;10;2023-05-19T15:30:00.000Z;;;
398;302;42;99;16;9;2023-05-19T15:45:00.000Z;;;
399;301;45;99;16;9;2023-05-19T16:00:00.000Z;;;
401;306;47;97;18;10;2023-05-19T16:15:00.000Z;;;
402;299;47;98;19;11;2023-05-19T16:30:00.000Z;;;
400;300;49;98;20;11;2023-05-19T16:45:00.000Z;;;
401;305;48;97;20;11;2023-05-19T17:00:00.000Z;;;
400;306;50;97;21;12;2023-05-19T17:15:00.000Z;;;
402;303;49;96;22;13;2023-05-19T17:30:00.000Z;;;
404;304;48;95;22;13;2023-05-19T17:45:00.000Z;;;
404;305;47;93;22;13;2023-05-19T18:00:00.000Z;;;
403;301;45;90;22;13;2023-05-19T18:15:00.000Z;;;
404;302;45;84;21;13;2023-05-19T18:30:00.000Z;;;
404;301;45;84;22;13;2023-05-19T18:45:00.000Z;;;
402;296;43;87;22;13;2023-05-19T19:00:00.000Z;;;
400;291;41;86;23;13;2023-05-19T19:15:00.000Z;;;
401;297;39;85;21;13;2023-05-19T19:30:00.000Z;;;
402;286;37;85;22;13;2023-05-19T19:45:00.000Z;;;
402;284;35;84;22;13;2023-05-19T20:00:00.000Z;;;
405;293;34;82;22;13;2023-05-19T20:30:00.000Z;;;
406;289;34;82;23;13;2023-05-19T20:45:00.000Z;;;
408;287;34;76;23;13;2023-05-19T21:00:00.000Z;;;
404;289;35;81;22;13;2023-05-19T20:15:00.000Z;;;
406;283;31;77;22;13;2023-05-19T21:15:00.000Z;;;
410;289;35;74;22;13;2023-05-19T21:30:00.000Z;;;
410;291;32;72;22;13;2023-05-19T21:45:00.000Z;;;
410;304;31;70;23;14;2023-05-19T22:00:00.000Z;;;
413;294;32;69;24;14;2023-05-19T22:15:00.000Z;;;
413;287;31;70;25;15;2023-05-19T22:30:00.000Z;;;
415;311;31;62;25;15;2023-05-19T22:45:00.000Z;;;
419;411;37;50;27;16;2023-05-19T23:00:00.000Z;;;
425;388;36;46;35;21;2023-05-19T23:30:00.000Z;;;
424;372;37;47;38;23;2023-05-19T23:45:00.000Z;;;
430;427;47;31;37;23;2023-05-20T00:00:00.000Z;;;
422;434;40;45;32;19;2023-05-19T23:15:00.000Z;;;
429;372;34;46;39;23;2023-05-20T00:30:00.000Z;;;
426;389;32;48;39;24;2023-05-20T00:45:00.000Z;;;
429;393;31;47;42;26;2023-05-20T01:00:00.000Z;;;
424;383;39;44;37;22;2023-05-20T00:15:00.000Z;;;
432;372;19;44;28;17;2023-05-20T01:15:00.000Z;;;
424;309;8;47;13;8;2023-05-20T01:30:00.000Z;;;
424;309;8;47;13;8;2023-05-20T01:30:00.000Z;;;
420;254;3;57;9;5;2023-05-20T01:45:00.000Z;;;
419;238;2;61;9;5;2023-05-20T02:00:00.000Z;;;
418;235;4;62;9;5;2023-05-20T02:15:00.000Z;;;
418;227;4;64;9;5;2023-05-20T02:30:00.000Z;;;
413;220;5;67;8;4;2023-05-20T02:45:00.000Z;;;
412;215;4;69;9;5;2023-05-20T03:00:00.000Z;;;
410;208;4;73;9;4;2023-05-20T03:15:00.000Z;;;
408;211;6;74;9;4;2023-05-20T03:30:00.000Z;;;
408;215;8;75;9;5;2023-05-20T03:45:00.000Z;;;
407;211;8;77;8;5;2023-05-20T04:00:00.000Z;;;
408;219;9;78;9;5;2023-05-20T04:15:00.000Z;;;
406;215;10;79;9;5;2023-05-20T04:30:00.000Z;;;
406;212;10;80;8;4;2023-05-20T04:45:00.000Z;;;
406;212;12;79;8;4;2023-05-20T05:00:00.000Z;;;
404;212;11;80;8;4;2023-05-20T05:15:00.000Z;;;
405;213;11;81;8;4;2023-05-20T05:30:00.000Z;;;
404;213;12;81;8;4;2023-05-20T05:45:00.000Z;;;
404;215;13;82;8;4;2023-05-20T06:00:00.000Z;;;
404;219;15;80;8;4;2023-05-20T06:15:00.000Z;;;
406;228;17;80;9;4;2023-05-20T06:30:00.000Z;;;
404;252;18;79;7;4;2023-05-20T06:45:00.000Z;;;
404;231;19;78;8;4;2023-05-20T07:00:00.000Z;;;
404;235;18;82;8;4;2023-05-20T07:15:00.000Z;;;
405;238;21;79;8;4;2023-05-20T07:30:00.000Z;;;
404;248;21;80;8;4;2023-05-20T07:45:00.000Z;;;
403;247;22;80;8;4;2023-05-20T08:00:00.000Z;;;
403;258;28;72;9;5;2023-05-20T08:15:00.000Z;;;
403;261;22;81;8;4;2023-05-20T08:30:00.000Z;;;
400;251;21;84;10;5;2023-05-20T08:45:00.000Z;;;
400;267;24;80;8;4;2023-05-20T09:00:00.000Z;;;
400;259;24;83;8;4;2023-05-20T09:15:00.000Z;;;
398;262;24;84;9;5;2023-05-20T09:30:00.000Z;;;
399;277;26;82;9;5;2023-05-20T09:45:00.000Z;;;
398;270;25;82;9;5;2023-05-20T10:00:00.000Z;;;
397;275;26;80;8;5;2023-05-20T10:30:00.000Z;;;
397;275;26;80;8;5;2023-05-20T10:30:00.000Z;;;
397;270;25;83;8;5;2023-05-20T10:45:00.000Z;;;
393;279;24;84;9;5;2023-05-20T11:00:00.000Z;;;
393;279;24;84;9;5;2023-05-20T11:00:00.000Z;;;
397;286;26;81;8;4;2023-05-20T10:15:00.000Z;;;
394;305;27;85;9;5;2023-05-20T11:15:00.000Z;;;
394;269;31;91;10;5;2023-05-20T11:30:00.000Z;;;
394;305;27;88;9;5;2023-05-20T11:45:00.000Z;;;
393;291;30;88;9;5;2023-05-20T12:00:00.000Z;;;
391;272;27;86;9;5;2023-05-20T12:15:00.000Z;;;
391;272;27;86;9;5;2023-05-20T12:15:00.000Z;;;
389;314;31;83;9;5;2023-05-20T12:30:00.000Z;;;
389;280;28;88;10;5;2023-05-20T12:45:00.000Z;;;
387;267;24;89;9;5;2023-05-20T13:00:00.000Z;;;
385;287;32;87;10;6;2023-05-20T13:15:00.000Z;;;
389;294;49;101;12;6;2023-05-20T13:30:00.000Z;;;
391;295;46;103;12;7;2023-05-20T13:45:00.000Z;;;
393;297;46;104;13;7;2023-05-20T14:00:00.000Z;;;
394;295;47;102;13;7;2023-05-20T14:15:00.000Z;;;
396;293;47;101;12;7;2023-05-20T14:30:00.000Z;;;
395;294;44;98;12;7;2023-05-20T14:45:00.000Z;;;
398;292;40;95;12;7;2023-05-20T15:00:00.000Z;;;
397;295;39;93;12;7;2023-05-20T15:15:00.000Z;;;
396;286;35;92;11;6;2023-05-20T15:30:00.000Z;;;
394;287;37;93;10;6;2023-05-20T15:45:00.000Z;;;
395;287;42;95;13;7;2023-05-20T16:00:00.000Z;;;
395;291;45;97;15;8;2023-05-20T16:15:00.000Z;;;
395;291;45;97;15;8;2023-05-20T16:15:00.000Z;;;
393;296;44;96;14;8;2023-05-20T16:30:00.000Z;;;
393;305;43;94;14;8;2023-05-20T16:45:00.000Z;;;
394;311;43;92;13;8;2023-05-20T17:00:00.000Z;;;
394;303;38;90;13;7;2023-05-20T17:15:00.000Z;;;
393;306;39;90;13;7;2023-05-20T17:30:00.000Z;;;
395;296;45;91;15;9;2023-05-20T17:45:00.000Z;;;
395;295;39;87;15;9;2023-05-20T18:00:00.000Z;;;
399;317;45;84;16;9;2023-05-20T18:15:00.000Z;;;
397;301;42;90;16;10;2023-05-20T18:30:00.000Z;;;
397;301;42;90;16;10;2023-05-20T18:30:00.000Z;;;
397;297;45;92;18;11;2023-05-20T18:45:00.000Z;;;
397;297;46;91;19;11;2023-05-20T19:00:00.000Z;;;
397;307;42;89;18;11;2023-05-20T19:15:00.000Z;;;
397;305;41;88;22;13;2023-05-20T19:30:00.000Z;;;
398;303;43;87;21;12;2023-05-20T19:45:00.000Z;;;
397;300;41;86;21;12;2023-05-20T20:00:00.000Z;;;
397;304;37;83;19;11;2023-05-20T20:15:00.000Z;;;
397;296;34;82;19;11;2023-05-20T20:30:00.000Z;;;
397;294;35;81;20;12;2023-05-20T20:45:00.000Z;;;
399;284;32;82;20;12;2023-05-20T21:00:00.000Z;;;
401;284;35;79;20;11;2023-05-20T21:15:00.000Z;;;
401;284;35;79;20;11;2023-05-20T21:15:00.000Z;;;
402;293;37;77;20;12;2023-05-20T21:30:00.000Z;;;
403;300;36;74;21;12;2023-05-20T21:45:00.000Z;;;
406;303;34;70;22;13;2023-05-20T22:00:00.000Z;;;
408;319;33;67;24;14;2023-05-20T22:15:00.000Z;;;
407;320;32;63;23;14;2023-05-20T22:30:00.000Z;;;
413;350;31;53;24;15;2023-05-20T22:45:00.000Z;;;
417;374;36;43;24;15;2023-05-20T23:00:00.000Z;;;
419;387;47;23;26;15;2023-05-20T23:15:00.000Z;;;
420;424;38;33;27;16;2023-05-20T23:30:00.000Z;;;
421;396;33;41;29;18;2023-05-20T23:45:00.000Z;;;
422;382;32;44;25;15;2023-05-21T00:00:00.000Z;;;
426;377;26;43;25;16;2023-05-21T00:15:00.000Z;;;
427;376;23;41;25;15;2023-05-21T00:30:00.000Z;;;
424;385;19;44;19;12;2023-05-21T00:45:00.000Z;;;
424;367;19;45;17;11;2023-05-21T01:00:00.000Z;;;
424;367;19;45;17;11;2023-05-21T01:00:00.000Z;;;
421;334;16;47;16;10;2023-05-21T01:15:00.000Z;;;
419;300;13;52;12;7;2023-05-21T01:30:00.000Z;;;
414;279;13;52;11;6;2023-05-21T01:45:00.000Z;;;
405;261;5;59;8;4;2023-05-21T02:00:00.000Z;;;
405;245;7;64;8;4;2023-05-21T02:15:00.000Z;;;
405;238;8;66;7;4;2023-05-21T02:30:00.000Z;;;
403;236;10;68;7;4;2023-05-21T02:45:00.000Z;;;
403;236;12;70;8;4;2023-05-21T03:00:00.000Z;;;
403;238;14;70;8;4;2023-05-21T03:15:00.000Z;;;
401;237;15;74;7;4;2023-05-21T03:30:00.000Z;;;
399;238;16;76;9;5;2023-05-21T03:45:00.000Z;;;
398;238;16;78;9;4;2023-05-21T04:00:00.000Z;;;
397;238;19;76;8;4;2023-05-21T04:15:00.000Z;;;
396;241;17;81;8;4;2023-05-21T04:30:00.000Z;;;
398;239;18;82;8;4;2023-05-21T04:45:00.000Z;;;
397;241;18;83;8;4;2023-05-21T05:00:00.000Z;;;
396;240;18;84;9;5;2023-05-21T05:15:00.000Z;;;
396;240;18;86;9;4;2023-05-21T05:30:00.000Z;;;
395;241;18;87;10;5;2023-05-21T05:45:00.000Z;;;
397;243;18;87;11;5;2023-05-21T06:00:00.000Z;;;
398;244;20;86;8;4;2023-05-21T06:15:00.000Z;;;
399;250;23;82;9;5;2023-05-21T06:30:00.000Z;;;
397;247;21;86;9;4;2023-05-21T06:45:00.000Z;;;
396;250;21;86;9;5;2023-05-21T07:00:00.000Z;;;
398;248;21;89;8;5;2023-05-21T07:15:00.000Z;;;
400;272;23;86;8;4;2023-05-21T07:30:00.000Z;;;
398;255;23;87;8;4;2023-05-21T07:45:00.000Z;;;
399;258;25;86;9;5;2023-05-21T08:00:00.000Z;;;
398;303;28;80;23;14;2023-05-21T08:15:00.000Z;;;
398;280;26;85;11;6;2023-05-21T08:30:00.000Z;;;
396;309;27;84;10;5;2023-05-21T08:45:00.000Z;;;
394;270;28;84;8;5;2023-05-21T09:00:00.000Z;;;
394;281;29;85;8;4;2023-05-21T09:15:00.000Z;;;
393;292;34;77;8;4;2023-05-21T09:30:00.000Z;;;
393;288;42;68;9;5;2023-05-21T09:45:00.000Z;;;
391;326;36;78;9;5;2023-05-21T10:00:00.000Z;;;
392;302;34;80;8;5;2023-05-21T10:15:00.000Z;;;
389;282;27;85;7;4;2023-05-21T10:30:00.000Z;;;
388;278;25;86;8;4;2023-05-21T10:45:00.000Z;;;
389;293;44;92;10;5;2023-05-21T11:00:00.000Z;;;
